0,"""""The al Qaeda affiliate in Somalia has mocked the new $33 million bounty on its top leaders heads by offering its own bounty for President Obama and Secretary of State Hillary Clinton \u2013 10 camels for Obama and 20 chickens for Clinton.\n \n""Anyone who helps the Mujahideen find the whereabouts of Obama and Hillary Clinton will be rewarded with 10 Camels to the information leading to Obama and 10 hens and 10 cocks for Hillary,"" said senior Shabaab commander Fuad Mohamed Khalaf in a statement reported on numerous websites"".\n\nCould I have my camels steamed Arby-style, please?"""
0,"""thats whats happens when people dont care for the kid for nothing more than a free check."""
1,"""<B>Demonocrats are the party of 56,000,000 ABORTIONS.\n\nALSO, HOMOSEXUALITY IS ABOUT AS EVIL AS IT GETS IN HUMAN BEINGS. You are the most violent MERCYLESS MONSTERS TO EVER DRAW BREATH. \n\nGAYDOLPH SURROUNDED HIMSELF WITH YOU. There were LIMITS ON YOUR SAVAGERY(Source, A CREATURE named CHAZ, tole me).\n\nRhetorical question, Scroto, WHERE WOULD YOU LIKE TO SEE THE NEXT SEVERAL THOUSAND INNOCENT AMERICANS, BE TURNED INTO COOKED DOG FOOD?"""
1,"""Mayne, SHUT the F*CK up, HOES.....You hatin heffas are just mad that JONESY can see her cooch and doesn't have to use a mirror tied to her foot to see how to wash the mothaf*cka!!!! You fat, ugly, STANK, Weave wearin' BYTCHES are a GOT damn mess!!! Now don't get me wrong, Jonesy needs a better stylist for her shyt too, but she STILL looks better than the majority of you wack a$$ed FAT hoes on here......"""
0,"""3Rd row 1st lady fish man she can hold a pole"""
0,"""Hating for jealousy is just so absurd, though.  It makes you look like an idiot with no knowledge of baseball at all."""
1,"""What the fuck is wrong with u retard?"""
0,"""This Munro fellow seems to be an amateur working for an amateur website founded by that privileged and pampered amateur Fucker Carlson."""
1,"""seriously, like your own posts faster...it's not obv at all"""
1,"""Nope nope nope. You betcha has never lynched anyone. Are you really this dumb?"""
0,"""Looked at completely objectively, whose version of what really happened 2000 years ago is more plausible, mine or the bible's?"""
0,"""It kind of is. SMH. Then when you call these hoes out on their bullshit, they callin foul and the simps, manginas, and down low homo thugs are there to back them up. It's ridiculous."""
1,"""bitch stfu u fuckin clown\\n"""
1,"""If you kick Minhyuk out of a chair Ima bitchslap you into the 22 century."""
0,"""\\nWake up people. All Obama is doing is using the federal reserve and if he wins - \\xc2\\xa0tax increases to blow the budget out-of-control to fund his vision of who wins and loses in America !!!"""
1,"""Trumbo... tsk tsk tsk.. speaking of fails"""
0,"""Are you talking about ""that god-damned piece of paper"" that Mr Bush swore to defend?"""
0,"""He didn't say he was freestyling, WSHH fucked up. Give that young man his due credit."""
0,"""It's not that serious! It's just a swimsuit pic it's not like your posing for porn ppl! Ugh y'all kills me"""
0,"""LETS ALL WORSHIP MONEY.....UNTIL OUR DEATH BED"""
0,"""yea right, im sure they are all gonna meet up on the M56 for tea and scones, then have a frriendly game of foota in stanley park and be taking pics of each other before heading to their respective ends. """
1,"""You are\xa0 a fukin moron. \xa0\xa0 You are just butthurt that you got rejected on WIkipedia.\n\nCall yoursilf scolar or whatever.\xa0 I am better than you,\xa0 just 14 and already a Wikipedia administrator.\xa0 You are just a stupid ashole."""
0,"""well we know he is illegal and if he steals the white house again.i can say fuck the gov and will no longer acknowledges its power"""
0,"""You have got to be fucking kidding me! LMFAO! You have got to be the most naive fan or you're just a troll.\xa0I'm assuming you're just a troll. Not all of your oppars and unnirs are virgins sweetie. This is the 21st century. It's rare for anyone to wait until marriage, EVEN in Korea."""
0,"""Fucker has impossible dreams!"""
1,"""i want to fuck your face"""
0,"""Took my girlfriend to see it.\xa0\n\nShe told me to stop jumping like a bitch :/"""
0,"""well worded. ""was not proud at the time"" meaning they are now because they\\xc2\\xa0feel the world owes them a thank you for killing\\xc2\\xa0civilians and ""saving"" more?\\xc2\\xa0shouldnt we thank those who lost their lives to help ""save"" more people? you make me sick. \\n\\nand this is for the bird\\xc2\\xa0giving you words of wisdom. it\\'s great that you understand the logic and ironically point out\\xc2\\xa0""will bend facts and contort causality"" when it comes to debates. you forgot to point out using facts\\xc2\\xa0out of context. now please go educate the rest of your friends and find a giant mirror to stare into. \\xc2\\xa0"""
0,"""Turn to ESPN Classic if you got it now!\n\nLarry Bird about to be God again.\n\n17 seconds left in the game! ;)"""
0,"""We have a problem using federal troops because of The Posse Comitatus Act,  United States federal law (18 U.S.C. \\xc2\\xa7 1385). A bigger problem is that the Obama regime doesn't give a.rat's.ass about the border."""
1,"""Perhaps you should go back and re-read your posts from June 8th.  Or would you like me to ""copy and paste"" them here to show just how much of a LIAR you really are?"""
0,"""HOLY HOT DAMN you already raised $76,000??? shit haha that is impressive... what a bunch of toolbags at funnyjunk with an idiot lawyer.."""
0,"""That sweeping hand of the !  I love the modern styling of the seiko orange monster."""
0,"""Let them eat cake...\n\nWords that lit the French Revolution.\n\nWhat words will Americans have to hear?\n\nEat the Rich..."""
0,"""We are looking for leadership from Grayson.  Leaders - Scott, Shackleton, Churchill and even Revie will persevere, and generally prevail, whatever the adversity.  SG still has a lot of advantages other Championship managers would kill for.  He should not be overcome by despondency.  His body language, which has never been good IMO was particularly poor on Saturday.  He needs to get a grip."""
0,"""lol most hated comment congratulations"""
0,"""Pervs everywhere demanding rights for their brand of abomination, once we\\xc2\\xa0condone and support\\xc2\\xa0perversion, how can anyone expect to control it or limit it?\\xc2\\xa0 the minute this lunacy becomes law, the ""community activists"" will go to work, funding it\\'s spread with your tax dollars.\\xc2\\xa0 Hard to believe?\\xc2\\xa0 Look at welfare.\\xc2\\xa0 Just meant to help the hard up.\\xc2\\xa0 It has now reached the point where freeloaders make more ($37) than the average working/taxpaying stiff ($32K).\\xc2\\xa0\\xc2\\xa0 The gay BS will turn out exactly like this, if we allow it."""
0,"""Damn, I better stop flagging sheep ME then."""
0,"""fucking idiots"""
0,"""Actually, I read through your comments in DISQUS, sonny.  If y'all are a ""moderate"" then Barack is a conservative.  And there is far more evidence of Obama's Kenyan birth than that fake crap from Hawaii.  From his OWN lyin' mouth as well as his fat sow of a wife pie hole as well.  Moderate, mt ass...."""
0,"""Christi... I hope somehow you do see this comment.  You are completely on target!!!  My three sons danced ballroom for years!!!  I KNOW.  You have Abbys number and she hates that.  She IS living through those girls since she is never going to be a professional dancer and because they have young, strong, beautiful bodies.... Which she clearly is envious of.   She hates that she cannot intimidate you. \\n\\nI relate very much to your feelings as a mother and as a dancemom.   This is a difficult situation as a parent.  You are doing the right thing!!!  Abby has no boundaries... Quite literally.  She is trying to control everyone else, because she has clearly no personal boundaries whatsoever.   Our coach told us straight up that he does not want parents watching rehearsals because they won\\'t be able to handle the harshness required.  And it is rough!!!!   But we win. Everything.   We even win on dancing with the stars.  Everytime.  We win.  The difference between Rick and Abby is simple: she is vicious and personally cruel.   It is unacceptable.  If she were a parent, childrens services would have had her kids removed.  Rick is tough at rehearsals without being personally vicious!!  Abby is destroying their psyche.  And poor Maddie will end up with PTSD because she clearly feels badly for the way chloe is treated.  It is so obvious!!  That even Maddie backstage feels terrible for Chloe.  Melissa would see that if she wasn\\'t such a ""mean girl"" selling herself to pay for dance (talking about living through your kid!!  Wow.  She\\'s a walking dysfunction.  Trust me Christi, you and Hollie would not be able to live with yourselves to act like she does to pander to Abbys insecurities.  She is a special kind of mess).  Melissa is far more nasty and catty about ""Maddie is the best"" than I have ever seen Maddie be.  Melissa acts as if it\\'s her accomplishment!!  I don\\'t see her out there dancing for hours! \\n\\nYou have a very challenging situation.  Keep handling it with strength and dignity!!  What Chloe learns about life and handling difficult people, whom we all have to deal with, is what is most important.  Stand up for what you know is best for your daughter!!  And don\\'t engage with any one else who makes an ass of herself.   Keep your focus on not allowing Abby to negatively affect Chloe.   But don\\'t worry about the moms as much, unless they say it in front of or to Chloe.  If she is unaffected by it, do not engage them.   Jill is so freaking insecure because she can\\'t buy enough goodwill to make Kendall a quality dancer.  She doesn\\'t have core strength.  She doesnt have strong technique.  She is simply an immature dancer.  If the mom would put half the energy she spends bribing Abby into helping Kendall, she could become a stronger dancer!!!  Jill is a nightmare.  Let her live in that nightmare all by herself.   Let no mom speak with her for a couple of weeks until she can clean up her act.   Shut her out.   So that she does not affect you guys.  You all have enough pressure!! \\n\\nNow.... The catholic school girl costumes for the bullying number.... First the irony was so rich!!!  And Abby is clueless.  Second, our girls had the exact same costume for a lyrical number.  My sons was just watching that number and I was livid!!!  We were at the emerald ball in LA (I love how Abby name drops LA and NYC all the time).  We are all over the country every single weekend and sometimes entire week.  We have ballroom teams and regular girls lyrical/jazz/tap type teams.  When these girls walked out looking like living child porn, the entire ballroom of adult competitors and professionals gasped.   It was repulsive.   The number had gyrating, overly sexual moves, with the girls doing spilt legs with their crotches aimed at the audience.   I about died!!  Did some guy turn this team into a living vignette of his favorite porno?!?  We did not have the fishnet stockings.  I would have loved the fishnets over the thigh highs our girls were wearing!!   I am very proud to see you moms stand up and say ""No!! These are children!!""  I cheered when I saw you have such an impact!   Our teams moms decided to make it goofy so it would not get the reaction we got in LA:  after gasping when the girls walked on, there were no cheers, no clapping, dead awkward and uncomfortable silence!!  Broken up only by other gasps!   It was embarrassing.  Such bad taste level.  These are almost all Mormon children competing.  This was just atrocious.  I am hoping the dance moms learned something from watching you stand up for what is right. All our moms did was put swim googles on the girls to make it look more goofy.   It did work.   The short skirts, the little panties crotch aimed at the audience, and gyrating pre-teens looking like walking porn was not mitigated one bit by swim googles. \\n\\nCHLOE:  you are not snotty.  You have never exhibited a mouthy or cocky attitude.  That is Abbys projection on you.  Because if she had been born as pretty as you are and as talented as you are, SHE would be a total brat to everyone!!   So she assumes your a nasty bratty girl.  It is obvious to everyone watching how gentle and kind and sweet and generous you are!!!  You deserve to walk tall!!!  Every time Abby berated you, tune her out!!  Put her voice far away in the background and tell yourself, america is watching Abby make herself look like absolute jerk!!  And we all think you are an incredibly strong and elegant dancer!!!!  And phenomenal for your age.  I would not lie to you kid!!  You are phenomenal!!  I promise everyone sees that. Even Abby ;)  everytime she picks at you, she is doing it because she is so stinking jealous of you she can\\'t stand it!!!   She will never ever be as beautiful and as talented and kind and wonderful of a person as you are.  Smile, because every snotty thing she says or does reveals her ugliness to us and shows everyone how terribly jealous she is of YOU!!  You are a remarkable young woman!!  And an incredibly strong dancer!   There is good reason for Abby to be so jealous of you!!  Everyone should ;)  who wouldn\\'t want to be Chloe!!!  She is a fabulous person and a dynamic dancer!!   Abby can never take that from you.  So don\\'t give it to her.  You are amazing!!"""
0,"""They wont unless people like you stop coming on here to whinge."""
1,"""Mohawk Nation\xa0Blah blah blahYou're a bug on a surfboard"""
1,"""And I call you a brain dead jew retard because it's true. Perhaps if you got the muslim nazi's dick out of your ass you'd have more friends."""
0,"""hope u and yours are safe tonite Bill"""
1,""" Get your eyes checked! Fat is never beautiful. """
0,"""You really cant blame Hanley for anything on defense. BLAME HIS HITTING."""
1,"""SDJammer - You are a true American idiot..."""
0,"""all these police and security yet people get in with flairs meanwhile in england a 100k+ a week player gets called a name and there is uproar go figure"""
0,"""You seem obsessed with gay sex......seek help"""
0,"""Witness testimony, regardless of whether or not you believe it's true, is admissible as evidence. \xa0That testimony will either contradict or confirm the other available evidence.\n\nAccording to the DA, the testimony was confirmed by the evidence. \xa0What is your problem? \xa0Again, do you not believe the DA?"""
0,"""""Fundamental"" is derived straight from the Latin origin. Saying it's derived from the 13th century meaning is like saying the English words ""to found"" and ""foundation"" also secretly mean ""buttocks"". The relationship of modern languages to Latin changed over time, it was different in the 15th century than two hundred years earlier.\xa0"""
0,"""...and with those shoes. \xa0Miss Brit needs to move into a more adult look. \xa0Her gyno length is now predictable and down right boring."""
0,"""looks like while you guys have extended B-P with Mariners we've got Barn-Duty for you...?\nsay we do and we do our job, y'all remember that won't ya kindly?\n\nas I always say (and feel :) good luck Texas, have at it!"""
0,"""I  notice you haven't  responded.  You only care when you are telling other people how dumb they are. Again who is your team UJ???"""
0,"""Why don't you  use Jake's current picture? He always looks gross. He looks depressed . He's definitely NOT hot at all. He looks like a homeless guy all the time."""
0,"""21st century conservatism:\nManufactured outrage."""
0,"""1) 2) 3) 4) 5) 6)  stop with the stupid numerical stats, just admit it you wanna pork Wade!!!!!!"""
1,"""To Chindokae: You are dumber than Zimmerman."""
0,"""Pe, you don't ""earn"" an exemption -- it's at the sponsor's discretion.\xa0 That's why it's called an ""exemption""; you are exempt from the normal qualifying requirements.\n\nPal, you have serious issues, IMO.\xa0 Ever consider diversity therapy?"""
1,"""I'm a little fed up with you also. I usually just\nignore your childish petulant posts.\xa0 You\ndon\u2019t add much to the discussion any more."""
0,"""People think the Yankees are scary, but nothing's as scary as the Iraq Lobster.\xa0\n\nhttp://www.youtube. com/watch?v=AiDR3ZVZso4"""
0,"""How much trouble would I get into if I just walked up to someone and punched them in the face? (I'm looking at you izzy gutierrez)"""
0,"""LET ME HELP YOU GET YOUR ANGER OUT"""
1,"""WTF are you talking about? & more important shit? like taking time out of your life to comment on me calling another nigga ugly? Hmm yeah your still in middle school."""
1,"""How nice.\xa0 Killing someone because you're too stupid to drive a car.\xa0 """
0,"""Why are you ""certain"" of these claims?"""
0,"""Other than the old USSR, is there really a more secretive government that that of the U. S.?"""
0,"""You'll be bloody miserable though!"""
0,"""Sure, the people who actually diagnose and treat disease are the problem, not the hordes of parasites around them."""
0,"""""A Cardiff disciplinary panel heard Ms Scarlett, who was pictured wearing a lantern-shaped hat, ""presented herself as a very different person"" outside school"".\\n\\n \\n\\nLol. i should hope so, she is at a PRIMARY school after all."""
0,"""BIG so what, she's a normal kid from a beautiful (not politically) family."""
0,"""Oh my just goes to show how young you are. Yes I remember her and all her fancy hair colours. As a tiny girl my daughter loved her."""
1,"""QUIT harassing me.\xa0 I know who you are, just stop.\xa0 It's pathetic."""
0,"""morcar ...you are hilarious\n\xa0\nThe whole world was at war with the nazis and it took 6 years to defeat them\xa0but u expect a small village full of farmers and the likes to have stopped them???\n\xa0\nOn what planet were you born???"""
0,"""What Hinckley was doing is called fudging. He knew all right but he knew how it would look to admit to it."""
0,"""I don't get your meaning. Would you explain?"""
0,"""Hey\xa0@ign-b9606001de921324b66a3e5949ba481e:disqus\xa0, you are awesome!"""
0,"""Don't pick on prophet just because he went all muslim recently."""
1,"""lol you act like you have been watching basketball forever, its only ben 8 years moron\n"""
0,"""Foreigners are perfectly welcome in China, unless your name is George Bush or Dick Cheney we won't arrest you haha!"""
0,"""Don't worry about finding more sheep, there'll be thousands already seated to watch this turgid waste of tax-payers money.\n\nMeanwhile, the liberal neo-marxist politicos will be patting each other on the back for diverting huge amounts of cash from tax-payers into sponsors pockets, whilst at the same time diluting the money-pool by flooding the country with skint economic migrants from across Africa, Russia, and Eastern Europe.\n\nTremendous, simply tremendous...."""
1,"""Do not talk to your MOM like that you stupid omeba."""
1,"""WOW LOOKS LIKE TWO WHITE GUYS. WE NEED TO BAN ALL WHITE FOLKS FROM MIAMI. JUST LIKE YOU WANT TO BAN HIPHOP MEMORIAL DAY ON SB.\nTHIS MUST BE OBAMA'S FAULT RIGHT. U DUMB ASSES"""
0,"""you left off the BRO"""
0,"""\\n\\t\\t\\n\\n\\t\\t\\t\\n\\t\\t\\t\\t\\t\\n\\n\\t\\t\\t""Obama\\xe2\\x80\\x99s budget calls for pay raises; federal workforce size would remain flat""http://www.washingtonpost.com/politics/obamas-budget-calls-for-pay-raises-federal-workforce-size-would-remain-flat/2012/02/13/gIQAyEiDDR_story.html\\n\\nFor the Obama puppet followers out there.\\xc2\\xa0 His intention is for the incremental collapse of our economy and sovereignty by spending us into oblivion, then folding us into a global governance and monetary system.\\xc2\\xa0 The idea behind giving federal ""workers"" a raise, is purely a vote-whore tactic.\\n\\xc2\\xa0"""
0,"""These ARE indoors. Glossy sucks everywhere."""
0,"""Mom looks like an ol' ho from way back herself. Screw her and her pervert a$$ son."""
0,"""Then why are you reading it and leaving comments?\nJust wondering."""
0,"""@beeline @SidneyCatsby ...I'm assuming you are in school in the states."""
0,"""Hughes is a real dummy. Just proves that you need a brain to be a manager, hence his success over the years."""
0,"""jlhanxson:\n\nDon't believe all you read in polls........."""
0,"""How much does entitlement take up?"""
0,"""Obama wont be elected because he says the ""private sector is fine"" and government can cure any problems. Then the\xa0clown actually thinks we are going to believe that. \n\nAccept that you are backing a looser dumb @ss democrats."""
1,"""@ ede444 and that's all you've got to say is it well i won't be losing any sleep over it. Whether or not you are the same person or not you have the same stupid mentality. You're both like a couple of children so, easy to think you are one and the same. Your posts are the poorest in taste so you can't complain at mine. Calling me names just makes you look like a fool. If you think\xa0I'm\xa0showing off with any of my post it must mean you haven't done much with your own life. My posts are just a reflection of the truth to which you are obviously a green eyed monster. Nothing special to me or most people to say what languages one can speak or whether they've had the chance to meet important people.\xa0Perhaps\xa0you should concentrate on bettering your sad miserable life instead of posting childish comments to me."""
0,"""Obama 2012...............Hope & Change...........The Subject!"""
0,"""You are going to be so disappointed.\xa0 """
1,"""and it's idiots like you wanting soviet bloc laws as long as they don't affect you. Your both retarded, and you need to go back and read the Bill of Rights and the Constitution again."""
1,"""and I WILL punch you in you hippy bitch face!"""
0,"""All pitchers have bad days at the office, and if the possible signing of Oswalt to replace Lilly is an indication of things, I personally feel it is that Lilly may be headed to the DL rather than traded, unless Billingsley is headed to the DL."""
0,"""What about a taxpayers bonus???"""
0,"""Aren't you?"""
0,"""I can asure you putting a cap on benefits would make a lot of folks bringing more kids into a workless/workshy family to use their head for once. If i was british and knew i could earn so much sitting on my arse all day playing video games while eating fish and chips, go to the pub later and then go in with the misses and make more babies would i want to work to earn money??? em.....em.....em........."""
1,"""have you been living under a rock kaden?"""
0,"""I'm not saying I agree with that nonsense. \\xc2\\xa0Like I said, I don't understand it, nor would I want to live in a city like San Francisco for that very reason. \\xc2\\xa0But that doesn't mean they don't have a right to live their life the way they want to. \\xc2\\xa0Who am I, or anyone else, to tell them how to live their lives? \\xc2\\xa0I know one gay person, a relative. \\xc2\\xa0And he's the kindest, most giving, sincere person I've ever known. \\xc2\\xa0When I hear comments from bigots like 2012Skeeter, it makes my blood boil. \\xc2\\xa0"""
0,"""Gee, if only it were possible for you to start your own blog instead of telling Atrios how to run his . . . ."""
0,"""he does have that 'would you fuck me? ...i'd fuck me' look in his eyes.\xa0\n\nJesus H. fucking Christ what is going on this week?"""
0,"""If you're seeing him while having a heart attack, fuck yes. \xa0Yes, you do need health insurance or the hospital is going to take everything you ever owned."""
0,"""What is your problem AW"""
1,"""You're not hot. Get over yourself"""
0,"""you already are """
0,"""In a country with little-to-no building codes, and ample disposable manpower; would I step foot in that catastrophe-waiting-to-happen?\r\nOh.  \r\nHell. \r\nFucking.  \r\nNo.  \r\nWay."""
0,"""Westbrook could not handle Magic's jock"""
0,"""Stupid Nokia, actually you can split the team into Windows Phone and Android because you have the capability to manufacture more than 20 model per year. Why not just run the plan A and B together? Selling Android phone, you can survive and slowly have your sweet time to growing your windows phone market. Better hire me as your company strategic planner. :)"""
0,"""This is about 10 years overdue!\xa0 The only real answer to all this killing is to get the troops out and let the <i>People</i> of Afghanistan, and not their American appointed puppets, choose their local governments as they have been doing for thousands of years."""
0,"""Serisously the fuck? *sigh*"""
0,"""True that - most people don't like it when you know who u really are. Sad but true."""
0,"""So you are black?"""
0,"""Barbareschi \xe8 stato rapito da un iPhone?!?!?"""
1,"""you dudes really need a fucking life.... plenty people with jobs dont have cars so for you to sitting here judging someone elses life really says alot .. shut da fuck up n just watch the video"""
0,"""Good luck to you :-)"""
0,"""I understand what you are saying.\n\nOut with the Black, in with the White."""
0,"""Barry ---\nYou are absolutely RIGHT ON!!"""
0,"""Great attempt at coaching by OKC....The slowed the game down.  If was another team they may have collapsed under the stress,,,,but the bench is sooo deep.  All new heat fans watch how the spurs played team defense and collapsed the middle....  Scary"""
1,"""You are blind, deaf and dumb, now go back to bed."""
0,"""looks like you!\n"""
0,"""He is doing what any president doe's on this day.\nI do not recall if other presidents appeared at the Wall.\n\nelection year.... yea, but then again you would never say anything\nif he did not appear. You can not have it both ways."""
0,"""Well maybe if you didn't let yourself go and pack on all those pounds."""
0,"""That is a nice shirt you got on Westbrick.\n\n\n---------------------------------------------------------\nCraig Sager"""
1,"""You are a brainwashed piece of crap."""
0,"""I would be more than happy to have 10MP option which would at least allow 4x oversampling and also bigger MP but not as big (kinda win win for everyone if I were to decide as Nokia ;) )"""
0,"""Ha! I prefer something for him in the polar ice cap region.\n\nBTW, Welcome back."""
0,"""You are probably right. """
0,"""Oh fab - we have a tennis player who has a sense of humour and who can smile. Mr Murray please note. Mind you he has left it too late to cheer up. Misery guts"""
0,"""Come on Erin, did you report the ""harassment""? I sure hope so, because it'll draw much needed attention to this disgusting pin."""
0,"""Why you gotta say black? why couldn't you just say the average person. You were trying to make someone feel stupid but you just made yourself look stupid. (typical\xa0society)\xa0"""
0,"""Mexico win 2-0...?????..What are you smoking dude."""
0,"""Because you are so cool, that's why!!!!"""
1,"""I'm a butch woman: won't you come try and whoop my ass you weak ass sniffling  little troll???? In fact better yet bring your wife along,,she's almost hot,and I'm sure she'd hightail it away from you BOY!!!!! :*"""
1,"""How was that not a strike you buffoon?"""
0,"""@Childerz\xa0\xa0@koosh12684\xa0\xa0@jwoude23\xa0\xa0@welfarecheese\xa0\xa0@SDL\xa0\xa0@Nonstopdrivel\xa0\n\xa0\nRight on. As long as we are both open and honest about how we come to our own conclusions, I couldn't give a shit if we disagree."""
1,"""I bet you don't have the nerve to post your real name. And before you say ""you don't either"", I'm not the one making Nazi/KKK remarks. You are. SKANK!!!! And yes, I'm a white guy."""
0,"""""Tressel Ball"" saved you from ""Cooper Ball"""""
0,"""all non-EUs move to London to earn that..not wanted eslewhere"""
0,"""Well he did fuck up the Blackwater review"""
1,"""You're dumb."""
0,"""we should HOLD Holder at GITMO until he comes clean."""
0,"""oh cool, some more internet points for your collection!"""
0,"""Bill from the House never get past Reid...the House is made up of both parties...they are doing it, so what's up with the Senate?"""
0,"""FoxTVLies,\n\nyou are correct. = President Obama wasn't in Florida"". \n\nthat's why he should have kept his BIG MOUTH tightly closed about this sad case & let our judicial system work.\n\nyours, satx"""
0,"""Ya'll niggas need to listen over Pusha T - Exodus track again.. He went after YMCMB hard """
0,"""Have you told your dem friends that you are upset they chose a Mormon to lead the Senate for them?"""
1,"""hey carles..hows this sound..fuck off about grimes..shes my fucking girlfriend..and your fucking annoying.. i fucking love her..and your a dick"""
0,"""Do not tell me you are remodeling bathrooms, again!!! :)\n"""
0,"""Good question, why bother taking out the garbage if your going to blow the house up in the first place?"""
0,"""man, i'm getting curb stomped by allergies.  not good"""
0,"""LOL, if you choose to use an alternate path to health care you'll be paying the mortician sooner than I."""
0,"""Great review. I would love to try one of these."""
0,"""Ohh, so you're a W.Bengal commie then, are you? No wonder you talk like such a sick nut. You people are at war with reality, and even Lefty Mamta is a sanghi to you. Pathetic. Haha, no wonder you fear a pro-development guy like Modi."""
0,"""White Sox are in first place. Some of you Sox fans are so spoiled. You talk like Jim Hendry came over from the Cubs and you havent won in a hundred years. Get a grip."""
0,"""yeah, you got your rights, but you and your mama will be tossed into frikkinghell because you'd rather obey man than GOD !!!"""
0,"""I get what you're saying, but that's part of separating the art from the artist, at least to me. As long as some numb fuck like, say, Tyler the Creator isn't literally going out and, oh, skull-raping an infant or whatever he raps about, I could care less if he puts it in his lyrics. I have the choice to listen or not listen. Rap is (or was, at one time) purported to be more ""real"" (though that's ultimately debatable), and ""real"" is messy; therefore, you may hear some uncomfortable shit when you listen. Just comes with the territory.\n\nNow, granted, there are many people in the world who might take inspiration from graphic lyrics and/or miss any artistic or ironic intent, but they're fucking assholes and they would've been fucked anyway, so fuck them... kidding, I'm kidding."""
1,"""dunno but I won't let one of your stupid fucking posts go unanswered while I'm on trb\n\nyou thought DZ was a douche...just wait bitch"""
0,"""@jdstorm dont wish him injury but it happened on its OWN and i DOUBT he's injured, he looked embarrassed to me"""
0,"""Then you're not listening"""
0,"""This shit fuckin corny af... There are Way better dances over there"""
0,"""Me and my husband found it hard at first when we moved abroad - different language, different culture. It took about a year to start to make friends and after that we've never looked back."""
0,"""Are you just trying to be naughty? Athlone is a Coloured area, and I know many Coloureds with that surname, who by the way also lived in Athlone. So the gardener might be Coloured or African (local or foreign)."""
0,"""@Sara Besleaga Griji, doruri sau dorin\\xc8\\x9be... Au \\xc8\\x99i copiii mai mici ! :)\\n\\nMul\\xc8\\x9bumesc de urare, \\xc8\\x99i \\xc8\\x9bie la fel, Sara,  c\\xc4\\x83 avem nevoie !"""
0,"""And the Heat shot 5-25 on 3's and still won by 14. So let's not act like the Heat played at their best either.."""
0,"""Repost: I have reread this blog article, and feel the need to\xa0repost it:\n\n<b>Massacres Never Again; We Will Not Silence http://wp.me/p2f iFiU-4p</b><p>If you do not act in any mean available to you to help raise awareness, donate money, demonstrate, campaign, etc for Syria and specifically for the latest massacre in Al Houleh in Homs\u2019s province, you are an accomplice in Bashar Al Assad\u2019s and his pigs\u2019 crimes. Everyone should be responsible enough to know that massacres should immediately be halted.<p>I\u2019m sick of repeating the same news, same words, same sentences all over again. If everyone acted and stood in solidarity with the people of Syria, this would not have happened. None would have. I can barely dare to imagine the pain and fear these families underwent as they were watching each other being slaughtered. I cannot believe how much the children have wept and screamed before being silenced forever as the sharp knives slit their throats.<p>My people are not numbers. Just imagine how would you feel if you were in their place, victimized, torturered, then executed in the most horrifying means ever. We all deserve to live.\xa0<p>Everyone must stop blabbering about the mistakes of our revolution, what do to, what not to do, what should happen to us, what should not\u2026 You do not control it and you do not matter as this is none of your business. When the people are being bombarded and besieged, denied access to food, water, electricity, etc, no one will listen to you so stop trying to hard to convey your bloody political suggestions to a populace under fire.\xa0<p>Act in the name of Humanity. Let the feelings of humanity move you, not the worries of geopolitics. Just as Vittorio Arrigoni used to say, just \u201cStay Human\u201d.\xa0\n\n<p>_____________________<p><b><i>My comment: \xa0</b></i> I am taking this to heart today. \xa0Today, I am going to send the ""Shabiha State"" article to every political figure I can think of, demanding governments stop fogging \xa0the responsibility for the massacres in Syria, stop compromising at the UN with the Russians on Syria, and put a stop to Russian (and allies)'s arms shipments to Syria."""
0,"""Why don't you just ignore this"""
1,"""Listen you fucking wanker -- we approve all comments, so long as they are not inflammatory against a type of people. We censor blatant bigotry. But little dickwrinkles like you calling me a pussy? I'd never censor that. Look at other posts...people have wished AIDS on me dude, so...I've heard worse fuckhead.That said, if you have to sleep with a woman in her 60s, then that's pretty sad, dude. Try dating girls your own age. It's kind of weird you're into way older chicks. You might wanna rethink hugging your own mom when you have a boner going forward.Plus, I have had more ass than every male in your entire family line -- with their fucked up teeth and small dicks -- has ever seen. Just a point of clarification, you bucket of cunt slop."""
0,"""oh hey, I have yousaid.it if you like."""
0,"""Awesome game.  even if grouped or not raids happen/event happen automatically by being in the area, the fact that anyone spells/benefits will work with yours...any elementalist can put down a wall of fire even one not in your group and you shoot you arrows through that fire, you get the benefit of flaming arrows is so cool.  \nWell Done!!!"""
0,"""His name is Alphonse Mucha. Not Albert."""
1,"""By ""your kind"" I mean angry little Yankee know-it-alls,who are complete white trash in the states they came from and move here and think they know everything, because ""Southerners are slow and backwards"". You were trash up there and you are trash down here. Go home and take all of your friends with you. You are ruining our culture and quality of life. Although, you Sir wouldn't understand anything about quality of life,you are a pathetic internet troll who's entire life is sadly based around your pathetic rants on message boards. Go Home dude."""
